No.;Fecha;Núm. Tickets;Hora entrada;1° peso;Hora Salida;2° peso;Neto (kg);Matrícula;Mes;Año
1267;3/27/2025;59938SP;1:23:44 PM;25820;2:08:40 PM;15970;9850;AM-F-L502505;Marzo ;2025
1268;3/27/2025;59944SP;1:30:50 PM;26040;2:10:18 PM;16700;9340;AM-F-L013939;Marzo ;2025
1269;3/27/2025;59991SP;2:54:54 PM;26620;3:24:25 PM;16010;10610;AM-F-L464762;Marzo ;2025
1270;3/27/2025;60095SP;7:13:32 PM;25400;7:49:24 PM;16180;9220;AM-F-L518089;Marzo ;2025
1271;3/27/2025;60106SP;8:12:28 PM;26380;8:32:48 PM;15600;10780;AM-F-L485345;Marzo ;2025
1272;3/28/2025;60151SP;9:18:56 AM;24410;9:43:51 AM;15920;8490;AM-F-L502505;Marzo ;2025
1273;3/28/2025;60169SP;9:55:49 AM;27470;10:24:55 AM;16100;11370;AM-F-L464762;Marzo ;2025
1274;3/28/2025;60184SP;10:17:20 AM;27100;10:51:26 AM;16610;10490;AM-F-L013939;Marzo ;2025
1275;3/28/2025;60221SP;11:32:38 AM;24630;12:18:24 PM;15860;8770;AM-F-F019140;Marzo ;2025
1276;3/28/2025;60242SP;12:30:42 PM;24560;1:00:30 PM;15900;8660;AM-F-PP587082;Marzo ;2025
1277;3/28/2025;60247SP;12:38:25 PM;23500;1:12:12 PM;15570;7930;AM-F-L439346;Marzo ;2025
1278;3/28/2025;60311SP;2:17:26 PM;26600;3:03:25 PM;15800;10800;AM-F-L485345;Marzo ;2025
1279;3/28/2025;60329SP;2:43:02 PM;24010;3:54:49 PM;16060;7950;AM-F-L464762;Marzo ;2025
1280;3/28/2025;60344SP;3:08:50 PM;26270;4:19:39 PM;16570;9700;AM-F-L013939;Marzo ;2025
1281;3/28/2025;60360SP;3:47:36 PM;23510;5:17:27 PM;14910;8600;AM-F-L518089;Marzo ;2025
1282;3/28/2025;60367SP;4:00:33 PM;23190;5:20:10 PM;15850;7340;AM-F-L502505;Marzo ;2025
1283;3/28/2025;60373SP;4:14:04 PM;24770;5:30:44 PM;15840;8930;AM-F-F019140;Marzo ;2025
1284;3/28/2025;60381SP;4:40:04 PM;26250;5:40:42 PM;15840;10410;AM-F-PP587082;Marzo ;2025
1285;3/28/2025;60388SP;4:57:22 PM;22220;5:50:26 PM;15500;6720;AM-F-L439346;Marzo ;2025
1286;3/28/2025;60415SP;6:17:48 PM;27550;6:35:25 PM;15690;11860;AM-F-L485345;Marzo ;2025
1287;3/28/2025;60423SP;6:43:55 PM;25920;7:02:35 PM;16060;9860;AM-F-L464762;Marzo ;2025
1288;3/28/2025;60434SP;7:10:30 PM;26280;7:42:18 PM;15660;10620;AM-F-L148089;Marzo ;2025
1289;3/29/2025;60491SP;9:05:51 AM;26310;9:30:16 AM;16550;9760;AM-F-L013939;Marzo ;2025
1290;3/29/2025;60501SP;9:40:01 AM;24810;10:03:31 AM;16000;8810;AM-F-F019140;Marzo ;2025
1291;3/29/2025;60536SP;10:57:35 AM;22940;11:27:49 AM;15430;7510;AM-F-L439346;Marzo ;2025
1292;3/29/2025;60557SP;11:39:45 AM;24390;12:28:35 PM;15750;8640;AM-F-PP587082;Marzo ;2025
1293;3/29/2025;60587SP;12:36:30 PM;23450;1:08:52 PM;15630;7820;AM-F-L485345;Marzo ;2025
1294;3/29/2025;60608SP;1:21:20 PM;24290;1:43:08 PM;15980;8310;AM-F-L464762;Marzo ;2025
1295;3/29/2025;60622SP;1:51:31 PM;24440;2:19:52 PM;15960;8480;AM-F-F019140;Marzo ;2025
1296;3/29/2025;60635SP;2:22:38 PM;25760;2:46:40 PM;16690;9070;AM-F-L013939;Marzo ;2025
1297;3/29/2025;60643SP;2:36:27 PM;23630;2:59:36 PM;15370;8260;AM-F-L439346;Marzo ;2025
1298;3/29/2025;60664SP;3:18:34 PM;25100;3:38:55 PM;15710;9390;AM-F-PP587082;Marzo ;2025
1299;3/29/2025;60676SP;3:47:39 PM;24730;4:09:38 PM;15570;9160;AM-F-L485345;Marzo ;2025
1300;3/29/2025;60699SP;4:38:11 PM;25340;5:01:35 PM;15920;9420;AM-F-L464762;Marzo ;2025
1301;3/29/2025;60712SP;5:11:24 PM;25040;5:38:55 PM;15930;9110;AM-F-F019140;Marzo ;2025
1302;3/29/2025;60714SP;5:16:01 PM;26360;5:34:04 PM;16670;9690;AM-F-L013939;Marzo ;2025
1303;3/29/2025;60725SP;5:37:17 PM;22210;5:59:08 PM;15370;6840;AM-F-L439346;Marzo ;2025
1304;3/29/2025;60735SP;6:21:13 PM;25530;6:41:48 PM;15530;10000;AM-F-L518089;Marzo ;2025
1305;3/29/2025;60740SP;6:35:09 PM;26710;7:07:28 PM;15660;11050;AM-F-PP587082;Marzo ;2025
1306;3/29/2025;60755SP;8:45:27 PM;25720;9:08:06 PM;15920;9800;AM-F-F019140;Marzo ;2025
1307;3/30/2025;60757SP;7:11:08 AM;27680;7:29:17 AM;15610;12070;AM-F-L485345;Marzo ;2025
1308;3/30/2025;60759SP;7:19:38 AM;23560;7:38:01 AM;15610;7950;AM-F-L439346;Marzo ;2025
1309;3/30/2025;60760SP;7:25:46 AM;28010;7:42:53 AM;16110;11900;AM-F-L464762;Marzo ;2025
1310;3/30/2025;60761SP;7:27:27 AM;28100;7:46:24 AM;16690;11410;AM-F-L013939;Marzo ;2025
1311;3/30/2025;60762SP;7:36:43 AM;25500;7:57:51 AM;15520;9980;AM-F-L518089;Marzo ;2025
1312;3/30/2025;60765SP;8:39:08 AM;21330;9:03:26 AM;15870;5460;AM-F-PP587082;Marzo ;2025
1313;3/30/2025;60792SP;10:59:19 AM;23990;11:30:36 AM;15500;8490;AM-F-L518089;Marzo ;2025
1314;3/30/2025;60797SP;11:27:36 AM;26780;11:47:39 AM;16050;10730;AM-F-L464762;Marzo ;2025
1315;3/30/2025;60810SP;12:47:03 PM;25050;1:08:26 PM;15690;9360;AM-F-PP587082;Marzo ;2025
1316;3/30/2025;60825SP;1:36:04 PM;27470;2:07:21 PM;15840;11630;AM-F-F019140;Marzo ;2025
1317;3/31/2025;60863SP;9:04:50 AM;28610;9:20:59 AM;15820;12790;AM-F-L485345;Marzo ;2025
1318;3/31/2025;60864SP;9:06:37 AM;28780;9:27:43 AM;16610;12170;AM-F-L013939;Marzo ;2025
1319;3/31/2025;60889SP;10:12:34 AM;24880;10:30:53 AM;15530;9350;AM-F-L439346;Marzo ;2025
1320;3/31/2025;60908SP;10:58:40 AM;30210;11:23:38 AM;15730;14480;AM-F-L502505;Marzo ;2025
1321;3/31/2025;60913SP;11:09:07 AM;27780;11:31:14 AM;16050;11730;AM-F-L018192;Marzo ;2025
1322;3/31/2025;60944SP;12:08:11 PM;27110;12:29:20 PM;15900;11210;AM-F-PP587082;Marzo ;2025
1323;3/31/2025;60948SP;12:13:14 PM;27530;12:45:06 PM;15800;11730;AM-F-F019140;Marzo ;2025
1324;3/31/2025;60996SP;1:38:29 PM;27260;1:54:38 PM;15590;11670;AM-F-L485345;Marzo ;2025
1325;3/31/2025;61013SP;2:09:11 PM;25110;7:29:20 PM;15810;9300;AM-F-L439346;Marzo ;2025
1326;3/31/2025;61014SP;2:10:17 PM;25810;2:39:17 PM;16780;9030;AM-F-L013939;Marzo ;2025
1327;3/31/2025;61041SP;2:54:25 PM;23750;3:34:03 PM;15670;8080;AM-F-L502505;Marzo ;2025
1328;3/31/2025;61070SP;3:49:47 PM;24420;4:15:35 PM;16150;8270;AM-F-L464762;Marzo ;2025
1329;3/31/2025;61118SP;5:56:43 PM;25200;6:26:34 PM;15040;10160;AM-F-L518089;Marzo ;2025
1330;3/31/2025;61124SP;6:18:02 PM;28400;6:39:51 PM;16730;11670;AM-F-L013939;Marzo ;2025
1331;3/31/2025;61133SP;6:49:37 PM;28820;7:08:56 PM;15590;13230;AM-F-L502505;Marzo ;2025
1332;3/31/2025;61138SP;7:07:11 PM;27530;7:28:36 PM;15800;11730;AM-F-PP587082;Marzo ;2025
1333;3/31/2025;61150SP;7:41:25 PM;28710;8:02:47 PM;16130;12580;AM-F-L018192;Marzo ;2025
1334;3/31/2025;61160SP;8:10:54 PM;26130;8:29:25 PM;15580;10550;AM-F-L485345;Marzo ;2025
1335;3/31/2025;61163SP;8:25:28 PM;27490;8:48:31 PM;15970;11520;AM-F-F019140;Marzo ;2025
